ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
491,1905.3249228000361,360.8519293215521,276.66772902836516,-14.833036971251952,67713.8338755341,274.4168954467264,246.7553383158204,-6.081843487627079,0.004399904810206863,6.2786552804884215,225.39579873190098,250
285,1306.3762889310522,211.858434191581,276.6925029349191,-14.918773492742973,67025.69902269113,305.60371591937167,219.32226452499916,-6.070753358348263,0.004950249817780119,6.2786552804884215,225.39579873190098,250
1904,2914.071028695214,1290.14492095468,276.52491410922363,-14.69140728335838,66903.3241453711,272.16559810102325,245.8184451384547,-6.068769219754653,0.004416674262944308,6.2786552804884215,225.39579873190098,250
1823,1968.1985044848943,1235.2988458181987,276.53706305184016,-14.827577019271265,65757.06142944472,269.9877657467371,243.55570796910973,-6.050005971040854,0.0044577070644458055,6.2786552804884215,225.39579873190098,250
1278,962.595433244095,885.6191290826818,276.5934465101956,-14.971110822428901,63148.43600206272,265.69089571180405,237.67632621691365,-6.006056475441981,0.004567977035328052,6.2786552804884215,225.39579873190098,250
963,746.1589155256687,679.5575231750372,276.62510427249833,-15.001462567946932,63135.56820117714,266.3257962930982,237.06140779428992,-6.005835211673325,0.004579826004163936,6.2786552804884215,225.39579873190098,250
2898,96.38150912531049,1991.9580297152565,276.4319241356882,-15.100302029350685,63010.170065029204,313.2426625012184,201.1544965232318,-6.003676607773691,0.005397343926013655,6.2786552804884215,225.39579873190098,250
2929,1849.6806552863522,2016.2385793654908,276.42108378497073,-14.84778309663066,60753.11920902689,261.0161239807725,232.75619253890312,-5.964071429695044,0.004664537549601543,6.2786552804884215,225.39579873190098,250
2263,899.991961620117,1529.6530624809968,276.4976101927877,-14.982722323436278,58845.87418564182,257.9468401766773,228.13178926842488,-5.929440025570926,0.004759091240557192,6.2786552804884215,225.39579873190098,250
40,29.435164157120745,40.119455070295054,276.7235686127751,-15.102108380763768,57212.088384920964,2633.8442472706533,21.72189507568929,-5.898869480555858,0.049981826917813166,6.2786552804884215,225.39579873190098,250
578,1746.996717568304,418.6017727688357,276.6597915003423,-14.856108702342048,55721.1589433512,251.28007654690674,221.74921191155266,-5.870200330141749,0.004896071515388495,6.2786552804884215,225.39579873190098,250
2807,2969.045505885409,1923.5574366000396,276.4302669166218,-14.686039245739016,54788.52271648457,327.10132558574537,167.49709778269445,-5.8518739546882825,0.006481903354579634,6.2786552804884215,225.39579873190098,250
2968,56.048124125191904,2049.760920351251,276.4234596351058,-15.106334209392354,53627.474881989474,1217.8003918220957,44.03634227917355,-5.828618348658017,0.024654636234705363,6.2786552804884215,225.39579873190098,250
1212,2278.639091238302,834.3459223516929,276.5955430569781,-14.78117319681407,53231.417386520916,250.52864194368036,212.47637385304435,-5.820570053903467,0.00510974458153595,6.2786552804884215,225.39579873190098,250
329,524.5072385157331,247.53778656262276,276.6905080256497,-15.0316259224612,52817.87629188794,247.4686428149062,213.43260176762269,-5.8121023159507725,0.005086851732155095,6.2786552804884215,225.39579873190098,250
876,2485.403641860264,614.4156966178816,276.627454693021,-14.75044125231985,51668.82447167566,248.46610260184005,207.95120111202252,-5.78822143065164,0.005220936422555875,6.2786552804884215,225.39579873190098,250
2226,929.5077658245788,1502.0530949279262,276.5016060670799,-14.978359556753482,51166.26473604537,244.6871245011352,209.10893795643094,-5.777609262213216,0.00519203057798616,6.2786552804884215,225.39579873190098,250
1851,1681.5260972179035,1254.9884110965183,276.535327797961,-14.868984079641999,50413.436035414445,238.39817485593642,211.46737413522226,-5.761515725107365,0.00513412532046552,6.2786552804884215,225.39579873190098,250
2734,1674.4930844782343,1877.8223216285494,276.4424544764708,-14.872487153740053,48979.47691739087,237.66583873783733,206.08547352662993,-5.730185335094432,0.005268202466777496,6.2786552804884215,225.39579873190098,250
993,1844.7097813880468,695.5373150935359,276.6180777398267,-14.843170103997283,46587.06841047808,234.81571187391208,198.3984292988611,-5.675813434349758,0.005472321549302874,6.2786552804884215,225.39579873190098,250
1067,1098.5341142467255,748.1682245874507,276.6133810484179,-14.950956483820274,45903.61916149984,238.2257351724509,192.68958967959674,-5.659767297822382,0.00563445073397736,6.2786552804884215,225.39579873190098,250
1787,2465.0918009051147,1207.8348886552574,276.53907192612047,-14.755819892026913,45649.17197172262,228.37727405890618,199.88491481839898,-5.653732239054126,0.00543162549803415,6.2786552804884215,225.39579873190098,250
1551,541.6920684533296,1058.88894900226,276.569356568921,-15.032467691551998,45454.82372234565,231.76149812036513,196.12758845189518,-5.649099923003401,0.005535682198357796,6.2786552804884215,225.39579873190098,250
2678,2655.124164846529,1841.6164970278821,276.44378705752365,-14.730977830893325,45340.49194026833,230.69446712726872,196.53913899571353,-5.646365548000438,0.005524090547805234,6.2786552804884215,225.39579873190098,250
397,1792.7284388108976,293.5207098524874,276.67824947324107,-14.848991193061531,44268.35447698405,227.25650063726133,194.79466749179426,-5.620383425527717,0.005573561196410755,6.2786552804884215,225.39579873190098,250
2410,1422.6850406004353,1645.2720485460438,276.47818904307877,-14.90785749858903,44101.57728552261,227.90008833044945,193.51276960268845,-5.616285283857367,0.0056104824618505,6.2786552804884215,225.39579873190098,250
