ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1595,719.1882240146471,1088.9375088526017,276.56412953304573,-15.007012387809052,6053.006166707521,141.10207606821044,42.8980659631218,21.539922230767175,0.0253088332917699,6.2786552804884215,352.1809355185953,250,15.993541298663075
678,503.81610823683695,481.772626078074,276.6556418430742,-15.03557592554106,6044.412089589285,146.1217667621743,41.36558312648302,21.54146485780474,0.0262464570287881,6.2786552804884215,352.1809355185953,250,15.99512559336312
1261,591.076144752468,871.452485323427,276.5971218098735,-15.024593749893906,6026.70278314114,143.25747767760444,42.06902760569335,21.544650586574512,0.0258075848621009,6.2786552804884215,352.1809355185953,250,15.99839737136443
1726,2098.7093853379606,1170.7538216365365,276.5461405333389,-14.808497998628184,5957.723617798736,129.64575414581148,45.953866033268895,21.557149141236906,0.0236258685877265,6.2786552804884215,352.1809355185953,250,16.011233522571207
1790,1196.5306196355225,1209.8003743725887,276.54409844956007,-14.93870844602853,5922.104402773461,136.7185905424194,43.316014151974606,21.56365987306887,0.0250646330521273,6.2786552804884215,352.1809355185953,250,16.017920114782815
2584,2783.2954301691657,1779.4194560308547,276.4525264304995,-14.712247559810708,5921.9748078672565,130.75827650330635,45.28948351286592,21.563683632768402,0.0239724526708628,6.2786552804884215,352.1809355185953,250,16.017944516251944
438,2757.53499111934,321.561022109678,276.66994715187155,-14.70995891296634,5907.46502534335,137.5422156983986,42.95019529347404,21.566347123911186,0.0252781155610941,6.2786552804884215,352.1809355185953,250,16.020679950545766
504,1569.7095700583486,367.46438362605295,276.6681723613316,-14.881457563821122,5895.666474201571,130.54817827166383,45.16084829566141,21.568517754375744,0.0240407353044407,6.2786552804884215,352.1809355185953,250,16.02290921157712
1265,1360.78324103255,874.5447337140946,276.593422763497,-14.913672381865634,5895.594800072868,133.9901880694687,44.0001979623779,21.568530953845194,0.0246748889840977,6.2786552804884215,352.1809355185953,250,16.022922767575412
331,1568.3812664433062,248.30324321316036,276.68594977590755,-14.881150647867504,5889.067675921309,131.66614780732667,44.72727252975504,21.569733658758192,0.024273780594999,6.2786552804884215,352.1809355185953,250,16.024157958566484
1366,1319.3017191536492,943.6366266648477,276.5832907190938,-14.919933865003946,5875.185427929391,137.8488780491106,42.62048056594464,21.572296076637386,0.0254736686584316,6.2786552804884215,352.1809355185953,250,16.02678958952228
946,2002.3702667003715,666.8371737478357,276.62168954715776,-14.820318134847977,5862.686547123711,125.1972081174095,46.82761409204672,21.57460833435626,0.0231850377400371,6.2786552804884215,352.1809355185953,250,16.02916430328001
131,411.5661673856716,111.54445758142091,276.71128201087845,-15.047337409336404,5849.570930399495,137.6265690262698,42.5032097492959,21.577039992967745,0.0255439531838647,6.2786552804884215,352.1809355185953,250,16.03166164304956
1121,86.57326159234076,780.2761688624744,276.6128487872205,-15.096916239071309,5780.150638766587,142.0566371732958,40.6890572224045,21.590002129464153,0.0266828497417773,6.2786552804884215,352.1809355185953,250,16.044973897828218
186,1761.067117375601,143.83512381194925,276.70070609155573,-14.85292739814379,5750.283628487843,128.2232672677417,44.84586729864506,21.595626855499805,0.024209588651055,6.2786552804884215,352.1809355185953,250,16.050750552476742
2268,464.98091173286656,1533.556586786729,276.49883257366605,-15.045414322959866,5738.988581454207,135.5120506982064,42.35039283875413,21.59776162003938,0.025636125835567,6.2786552804884215,352.1809355185953,250,16.052942978814105
2364,1794.1941078678085,1608.737364737872,276.4820946388142,-14.854164974620163,5738.482943985669,129.4231873811705,44.33890912518624,21.597857283775976,0.0244863940367734,6.2786552804884215,352.1809355185953,250,16.05304122650923
544,1214.7389984783374,390.42343364362097,276.6662573573286,-14.932729328584328,5734.158864846191,146.1142447863458,39.24435207005936,21.598675719420445,0.0276651274064048,6.2786552804884215,352.1809355185953,250,16.053881768793453
1047,1587.2171227306658,739.3829564255442,276.61262803073834,-14.880475428622006,5669.148347183276,130.80664551260702,43.339910789447536,21.61105546787785,0.0250508129856222,6.2786552804884215,352.1809355185953,250,16.06659590473905
978,2970.491282031603,687.7768009426148,276.6144570057309,-14.680778848309332,5665.588846864848,127.89374120282228,44.2991876973869,21.61173738549578,0.0245083500721626,6.2786552804884215,352.1809355185953,250,16.06729624152924
553,270.61224241806224,397.53410180562304,276.66920019063934,-15.06883505662413,5660.2386674315785,131.05328104299196,43.19036213656292,21.612763162011873,0.0251375525995161,6.2786552804884215,352.1809355185953,250,16.068349725137594
1176,1569.681354711314,814.0581062182671,276.60156421837627,-14.883310573542596,5629.912363536219,131.9370208471235,42.671210304647126,21.618595935230616,0.0254433842454607,6.2786552804884215,352.1809355185953,250,16.074340046499785
