ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_G_Calibrada
870,2817.252863884903,710.1103739848716,276.61836616869977,-14.684797885658154,2622.659701282799,133.66837526745496,19.620644718955848,23.39852326818583,0.0553345731270026,4.248347012311862,558.6449957049914,600,15.691622707914679
1059,1929.9024719901904,865.7265561800464,276.5989710213792,-14.813420439454529,2620.0598171552992,97.21899708680844,26.950080700954,23.399600109526233,0.0402855936517313,4.248347012311862,558.6449957049914,600,15.692606266871476
2202,365.7712177813719,1884.7021588652,276.45328292357806,-15.043416482578571,2612.304044204124,107.1599874931437,24.377606841091357,23.40281881903468,0.0445367753724669,4.248347012311862,558.6449957049914,600,15.695546152672279
851,2846.6101494559143,692.3278091340004,276.6208920462428,-14.680492625623092,2608.6651586540397,113.9975474312714,22.88352001806698,23.40433228148693,0.0474446238665563,4.248347012311862,558.6449957049914,600,15.696928510030634
2161,1580.1572567351811,1842.9820802733368,276.4544983238858,-14.867879787372967,2604.6848269065376,130.1359635102276,20.015103870205955,23.405990175599886,0.0542440352566018,4.248347012311862,558.6449957049914,600,15.69844278752263
102,1454.5418241731973,82.56015412213368,276.718007468984,-14.878837415938191,2599.783297079208,101.11580994047668,25.71094766099989,23.408035252959905,0.0422271483072117,4.248347012311862,558.6449957049914,600,15.700310708152461
547,2827.4834109842345,440.16048392526267,276.6586063800001,-14.68222015987338,2592.0747595585417,98.95130927228044,26.195456923425144,23.411259318152215,0.0414461180491613,4.248347012311862,558.6449957049914,600,15.703255485696022
979,687.3397800090154,799.8627443593143,276.6141175652644,-14.992546295312884,2584.491662357701,113.99838853643524,22.671299967820744,23.41444028730951,0.0478887404578045,4.248347012311862,558.6449957049914,600,15.706160900438725
584,2939.4086295484603,472.4233850834014,276.6533012589898,-14.66621557717842,2582.346192756609,130.71601067742472,19.755393232809187,23.415341966139508,0.0549571444721687,4.248347012311862,558.6449957049914,600,15.70698447050065
593,2779.461150327586,477.44801774314726,276.65325214385064,-14.689296358846564,2578.7463633893058,105.41538511442748,24.462713489023443,23.41685655463655,0.0443818303512061,4.248347012311862,558.6449957049914,600,15.708367856359121
