ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
251,451.5080809507011,684.8872387114462,276.6255510294433,-15.043946191060188,18746.952783273475,177.2122069293237,105.78815708079404,-4.687476692218104,0.0102629635486589,6.2786552804884215,352.1809355185953,250
180,823.3070970073035,468.6766875429852,276.6562435688414,-14.989476518412324,18382.424341324484,176.3136961135116,104.2597639691575,-4.666156946248146,0.0104134131775051,6.2786552804884215,352.1809355185953,250
660,613.1028977143371,1818.978337133796,276.45561964006794,-15.025197931993276,18123.82883507904,174.7192851725613,103.731129721479,-4.650774858234917,0.0104664819800491,6.2786552804884215,352.1809355185953,250
542,1964.6001309108567,1396.9235275238525,276.5129746033024,-14.828749758140123,18054.944858922303,169.02966915655242,106.81524106989832,-4.646640394316975,0.0101642798267855,6.2786552804884215,352.1809355185953,250
481,1754.0921067462536,1253.9029913923227,276.53518578264857,-14.858518918031235,17916.610228322097,179.02181808558183,100.08059587327516,-4.638289592864245,0.010848256752735,6.2786552804884215,352.1809355185953,250
50,784.2745846588042,129.71677178925705,276.7069826572021,-14.99369442278949,17909.27128159409,196.44306658613937,91.16774438939518,-4.637844765831775,0.0119088171729111,6.2786552804884215,352.1809355185953,250
418,574.4045688689508,1104.061918955519,276.5624781442303,-15.027935971257294,17890.760326414136,180.1079002771931,99.33356781617884,-4.6367219726323325,0.0109298399712082,6.2786552804884215,352.1809355185953,250
161,1331.323581523386,404.3232239454024,276.66368860570384,-14.91598004685767,17691.000176674133,180.2267687282045,98.15967018391972,-4.624530945406465,0.0110605506107115,6.2786552804884215,352.1809355185953,250
480,978.4057878056936,1251.5375020119814,276.5387829402202,-14.970312021400176,17685.8833050651,169.8562264837221,104.12266698247883,-4.624216866140402,0.0104271243857276,6.2786552804884215,352.1809355185953,250
417,1191.55735207087,1099.4836257261345,276.5605774803714,-14.938979576734743,17394.869703748205,169.96385350572288,102.34452411472596,-4.606202928353573,0.0106082861725259,6.2786552804884215,352.1809355185953,250
564,59.76418002408446,1469.517325101231,276.5100713992917,-15.103534934684674,17283.08688472741,194.5063149789972,88.85617357253227,-4.599203261361452,0.0122186220309583,6.2786552804884215,352.1809355185953,250
117,824.4333708340082,309.5908633693754,276.6799746857597,-14.98865535292283,17221.8937083731,173.51091744133709,99.25538958778031,-4.595352239534195,0.0109384488289154,6.2786552804884215,352.1809355185953,250
408,348.42613922689765,1081.436141005366,276.56679969797403,-15.06040490907308,16945.918003167113,170.3525604006154,99.47556974380466,-4.577812729918315,0.0109142375640187,6.2786552804884215,352.1809355185953,250
702,1084.428706943839,1982.5243947901308,276.42926991413066,-14.957931182910638,16837.820355875592,174.25333072772793,96.6283989267603,-4.570864657529171,0.0112358272729211,6.2786552804884215,352.1809355185953,250
258,1664.214156485706,709.1164827462794,276.6168165587953,-14.869249947315344,16456.20348575557,171.66850146665573,95.8603549583146,-4.5459741005644085,0.0113258499874335,6.2786552804884215,352.1809355185953,250
300,2764.5858676313424,807.047836695812,276.5975543640016,-14.71097654111619,16452.59500837457,174.00045864987476,94.55489448726468,-4.545735996790853,0.0114822189362839,6.2786552804884215,352.1809355185953,250
35,519.695528810171,107.91544928576832,276.7113630301576,-15.03173833827937,16398.3130360496,171.19622704109932,95.7866497379807,-4.542147909899763,0.0113345649207888,6.2786552804884215,352.1809355185953,250
372,472.88022129871774,1007.3925384891309,276.5773300636995,-15.042175171432207,16021.415866338968,165.58638554960734,96.75563491020932,-4.516902212086023,0.011221051890234,6.2786552804884215,352.1809355185953,250
563,118.67678363414606,1466.4475456696975,276.5102855017976,-15.095036721489668,16010.342162395536,169.9977275309252,94.17974225263104,-4.516151511998918,0.011527956798689,6.2786552804884215,352.1809355185953,250
143,2488.6619201307662,368.1532782705576,276.66415163605814,-14.748939168427988,15961.898378411075,165.2608865412884,96.58606287594368,-4.512861332172401,0.0112407522128165,6.2786552804884215,352.1809355185953,250
369,2996.6884228570407,995.0234821696204,276.5685535908107,-14.678277587726368,15893.113901112609,169.86556053069037,93.56289674881523,-4.508172467968363,0.0116039588098125,6.2786552804884215,352.1809355185953,250
420,761.7497921726526,1109.1786803804305,276.5609309363714,-15.000960783792989,15872.568232484193,167.28027923183205,94.88606968718985,-4.506767985023678,0.011442143231132,6.2786552804884215,352.1809355185953,250
368,1328.9196506050027,993.1494533539048,276.575864165289,-14.918749185885732,15737.416288958746,166.44592726471174,94.54972282938664,-4.497483560837267,0.011482846987919,6.2786552804884215,352.1809355185953,250
373,963.1971381031666,1007.571017821202,276.57524826621284,-14.971519488440045,15709.281965268252,168.10813402662112,93.4474828135358,-4.495540815577954,0.0116182904805086,6.2786552804884215,352.1809355185953,250
