ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime
835,1895.803120541974,1810.5548536358856,276.45802449377146,-14.822196941542408,120759.69599640253,385.9108397222519,-5.75942690166144,0.0034695632117103924,4.248347012311862,993.1466590310957,600
901,934.0675644209189,1994.137733082958,276.4345898593445,-14.961772466773848,120131.59866508917,385.09619432528837,-5.75376501538127,0.003480341082820096,4.248347012311862,993.1466590310957,600
881,1476.266990214197,1945.273157888177,276.4396508337458,-14.883292278860319,120044.97710352851,384.98371046352025,-5.752981856829894,0.0034818350966052897,4.248347012311862,993.1466590310957,600
640,2641.2958419514416,1322.0892753789137,276.5277948316815,-14.712669711913575,115230.57741383795,378.67935992415676,-5.70854121932869,0.0035679087122259313,4.248347012311862,993.1466590310957,600
732,662.8685322906697,1511.8738881346228,276.5077898165895,-14.998978021274375,111699.02754145418,373.9873096245183,-5.674745354385448,0.0036351079413708336,4.248347012311862,993.1466590310957,600
106,271.8769739201852,226.0663392694774,276.70168020609975,-15.050242581210659,111530.03736103926,373.7613109723508,-5.6731014932488595,0.0036384158467469207,4.248347012311862,993.1466590310957,600
38,883.2015510932939,86.624747995733,276.71988703328424,-14.961355014684262,108746.81289683387,370.0193145169114,-5.645663218300658,0.003694176951669606,4.248347012311862,993.1466590310957,600
121,1182.9407545715637,260.9871932856965,276.69252930647343,-14.918776927796431,104716.70826751186,364.53283595067666,-5.604661828702538,0.0037794665869423393,4.248347012311862,993.1466590310957,600
513,191.09174995450067,1036.7190893601712,276.58080024258186,-15.06520994302258,103084.5343595348,362.2871990262227,-5.587605657857525,0.0038156568725518864,4.248347012311862,993.1466590310957,600
772,310.50633215074777,1638.0632990704014,276.490385780351,-15.050398403499077,103032.66780475306,362.21560985617964,-5.5870592367248895,0.0038168233046831064,4.248347012311862,993.1466590310957,600
472,839.6731462463893,934.2955405326142,276.5933774471546,-14.971089405189629,100703.33610405528,358.9858163253618,-5.5622315193321645,0.003870287875882497,4.248347012311862,993.1466590310957,600
370,623.9177354798678,728.5028647662662,276.62505436407145,-15.001418041652435,99321.42367814045,357.055883436853,-5.547229214354563,0.0039030408374292167,4.248347012311862,993.1466590310957,600
422,163.04885219138518,831.3621618846521,276.61162746991545,-15.068428391148448,92586.5496464576,347.4968055467398,-5.470991623720799,0.004074860584207225,4.248347012311862,993.1466590310957,600
241,1622.866391380437,467.29363060078913,276.6598019896367,-14.856106310348846,88399.36255975126,341.41886705113757,-5.420744707450816,0.004193225530408883,4.248347012311862,993.1466590310957,600
163,1713.034718878762,344.82881835300503,276.6777034684384,-14.842593330108627,86847.53750569467,339.13864086008505,-5.401515646230404,0.0042396460850447374,4.248347012311862,993.1466590310957,600
646,1326.5238381633544,1331.3072917401119,276.53199491721955,-14.902404506470093,84532.79192912282,335.7086119655763,-5.372184906511613,0.004311685816749391,4.248347012311862,993.1466590310957,600
650,2789.559330334656,1336.9470022458345,276.5249439503503,-14.69135308443182,83381.98414982314,333.99021597728614,-5.357302437400218,0.0043488192465531384,4.248347012311862,993.1466590310957,600
809,2425.4750087063635,1717.7585487605982,276.4696552644677,-14.74541044968229,82682.53977197956,332.9414663130903,-5.34815639516315,0.00437183655670218,4.248347012311862,993.1466590310957,600
622,1843.542234627808,1282.6577217514034,276.5370766534619,-14.827582834429728,80582.55777282541,329.7727065594673,-5.32022449459666,0.004443073506315933,4.248347012311862,993.1466590310957,600
139,402.60227472010786,296.827297060702,276.6905378971684,-15.03163949328155,79139.56412626687,327.57753943913485,-5.300606009017594,0.004493971359276494,4.248347012311862,993.1466590310957,600
709,2564.4859962696532,1457.1278543245705,276.5079679727285,-14.724297758692828,77369.6477143871,324.8647840765727,-5.276048422535994,0.004558708828221127,4.248347012311862,993.1466590310957,600
895,2845.0557090499965,1969.9355869758956,276.4302548813124,-14.68594279966736,72647.45713403611,317.5136805757623,-5.207672917460684,0.004745170947485207,4.248347012311862,993.1466590310957,600
755,777.366874819999,1576.884132437882,276.4975965319455,-14.982704105282771,72497.77716269181,317.277886688346,-5.205433601476086,0.004751436734460388,4.248347012311862,993.1466590310957,600
549,419.93826673225914,1107.1489543407538,276.5693087150552,-15.03242752607951,72314.2611548726,316.988550855711,-5.202681757322514,0.004759150742437698,4.248347012311862,993.1466590310957,600
200,1781.0739200406445,409.40626941147633,276.667762622627,-14.833036905692513,71829.84395033779,316.22353512834695,-5.19538418137498,0.004779683112303793,4.248347012311862,993.1466590310957,600
