ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
18,1006.0524140151398,37.240710900225785,276.71983249701987,-14.9613374047324,101930.7853644812,339.94260091294325,299.84704797438707,18.47408659565057,0.0036208460524605,6.2786552804884215,352.1809355185953,250,12.841710728988335
114,393.54027463453775,176.90647181212887,276.70160478495023,-15.050207307126444,101409.40530090002,335.7163729321797,302.0686909464091,18.479654431996032,0.0035942155957918,6.2786552804884215,352.1809355185953,250,12.847476785988075
413,1018.7342425405462,624.5773207700588,276.6321565743187,-14.961951239314011,101327.87545221212,338.34282134404737,299.4828589821796,18.48052767951057,0.0036252492168996,6.2786552804884215,352.1809355185953,250,12.84838112200503
608,320.34358526497584,925.0207694037116,276.59026308378463,-15.063820913030272,100350.98166756806,337.26799790645487,297.54077555677713,18.4910459585271,0.00364891164234,6.2786552804884215,352.1809355185953,250,12.859273862485434
1044,592.6052251147081,1590.782155694098,276.48976260354016,-15.027253657673942,99985.75176843935,340.6761407985071,293.492087629277,18.495004730910612,0.0036992479380616,6.2786552804884215,352.1809355185953,250,12.863373571204594
111,1360.6488735057942,169.5685862322614,276.6985791835301,-14.91077155119674,91632.05659032689,334.41808084729524,274.00449269418743,18.5897314367254,0.0039623437897849,6.2786552804884215,352.1809355185953,250,12.961472644387825
218,105.0614223337932,345.32204453115537,276.6776938209907,-15.092475088096002,90799.11119500102,525.6785883475172,172.72742928417557,18.599646028268232,0.0062856258817687,6.2786552804884215,352.1809355185953,250,12.971740205504577
1230,1056.9748356680252,1947.8928865404048,276.43455069681926,-14.961751458241594,90765.25893166116,325.5843461517252,278.77648297428823,18.60005089435866,0.0038945178890865,6.2786552804884215,352.1809355185953,250,12.972159485240876
189,1837.2743783230533,296.1193124927228,276.67767193855923,-14.842578608126043,89282.81031688314,317.3864478266183,281.30630947940324,18.61793039190372,0.0038594939516615,6.2786552804884215,352.1809355185953,250,12.99067551113944
470,1985.9391504352636,715.7760850843196,276.6144615961957,-14.822890096448129,81697.28982467376,304.8844080817054,267.9615213473949,18.7143308972925,0.0040517011343298,6.2786552804884215,352.1809355185953,250,13.090507972869126
856,1450.507809016773,1283.7644081988465,276.53200213552094,-14.902400481539194,81004.01108246803,303.6738953379572,266.74670535088,18.72358371066086,0.0040701533635508,6.2786552804884215,352.1809355185953,250,13.100090195833246
952,2689.212264469245,1410.304704718308,276.5079461831956,-14.72432512663619,79322.92853914041,304.07042369392497,260.87025359291863,18.746353172593825,0.0041618390178521,6.2786552804884215,352.1809355185953,250,13.12367027384073
1199,1600.2806648222063,1898.94278344232,276.439610870662,-14.883266352622163,78696.36279299477,297.6418952124421,264.3994815878497,18.754963370434115,0.0041062864173554,6.2786552804884215,352.1809355185953,250,13.132587003508373
1088,2550.25369615723,1671.166441858256,276.4696362572739,-14.745416153816093,77777.87029354196,300.98203305966285,258.4136651044691,18.767709903772914,0.0042014032019594,6.2786552804884215,352.1809355185953,250,13.145787326438214
860,2914.071028695214,1290.14492095468,276.52491410922363,-14.69140728335838,76824.04067597649,296.6958003287562,258.9320124883837,18.781107157176532,0.004192992552625,6.2786552804884215,352.1809355185953,250,13.159661535731054
20,29.435164157120745,40.119455070295054,276.7235686127751,-15.102108380763768,76022.82626655564,3290.2740290766405,23.105317549459595,18.79248999383357,0.0469891832335103,6.2786552804884215,352.1809355185953,250,13.171449612986002
232,1905.324922800036,360.8519293215521,276.6677290283652,-14.833036971251952,74263.39091550783,293.4689315354845,253.0536725879221,18.817913082890243,0.0042903941638024,6.2786552804884215,352.1809355185953,250,13.197777789950067
913,577.1353008959138,1359.463367235427,276.5243502763781,-15.028564961711872,74202.12810631999,297.6826325940782,249.2658958962596,18.818809119278406,0.0043555898254603,6.2786552804884215,352.1809355185953,250,13.198705726147796
131,1306.3762889310522,211.858434191581,276.6925029349191,-14.918773492742972,72988.42703277609,337.91762462824613,215.99473277865565,18.836715010908,0.0050265114617984,6.2786552804884215,352.1809355185953,250,13.21724908578723
821,1968.1985044848943,1235.2988458181987,276.53706305184016,-14.827577019271263,71155.86760538927,286.8908968659716,248.02413873254244,18.86432322571813,0.0043773965128884,6.2786552804884215,352.1809355185953,250,13.245840181210866
