ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_G,Mag_Ap_B,Mag_Ap_G,Cor_B_G
612,338.66386345328493,1826.4179128495816,276.45564060635354,-15.064761494979487,29028.1634556239,274.38974365450724,-5.16219887806797,0.0102626177209286,6.85766499685476,625.9983263132058,250,14.27698386258094,-4.536682953332203,13.755300415069735,13.070320529261398,0.6849798858083371
445,603.6644912263112,1249.319018532952,276.5406779141673,-15.024302750148331,28775.078589089502,249.7208320009045,-5.152691274388232,0.009422108317236,5.843074896855897,625.9983263132058,250,14.286491466260678,-4.795812916396932,13.764808018749473,12.811190566196668,0.9536174525528054
30,1756.2836658685603,103.82585007209786,276.70669277585864,-14.853448420094816,28635.1056461251,247.9745595771908,-5.14739695265696,0.0094019551616142,5.779300333144051,625.9983263132058,250,14.29178578799195,-4.556021401439483,13.770102340480745,13.050982081154118,0.7191202593266279
381,2929.9115661774617,1080.7922725029637,276.5560521597583,-14.68826339518017,28563.87107580545,242.22360818632217,-5.144692638823248,0.0092068113145435,5.5323540824185775,625.9983263132058,250,14.294490101825662,-4.453726945919348,13.772806654314458,13.153276536674253,0.6195301176402044
305,2777.293970809899,878.8673028624631,276.5867952593399,-14.709441613225977,28544.64816806768,243.7104813902293,-5.143961714332254,0.0092695649316627,5.600086502129518,625.9983263132058,250,14.295221026316655,-4.188244527512753,13.773537578805453,13.418758955080849,0.354778623724604
464,1615.8301046492834,1298.0768493628657,276.5291758007186,-14.87862822186609,28494.990780337303,256.79776872345093,-5.142071280300506,0.0097843631413082,6.170105658013493,625.9983263132058,250,14.297111460348404,-4.212210790238967,13.7754280128372,13.394792692354635,0.38063532048256477
579,801.1476184933415,1686.4619595555298,276.4746197178092,-14.99758508561578,28304.95542269212,253.7330052333927,-5.1348061664532185,0.0097324980614893,6.055808953137501,625.9983263132058,250,14.304376574195691,-4.234361065977421,13.782693126684487,13.37264241661618,0.4100507100683064
315,1161.3183927208058,907.1449341589638,276.58939915737466,-14.942556701118155,28080.980716953985,262.39624082088983,-5.126180656526628,0.0101450729777126,6.43784835423606,625.9983263132058,250,14.313002084122282,-4.6813746482150975,13.791318636611077,12.925628834378504,0.8656898022325734
399,1445.0188327020353,1126.7715045186474,276.55544397302765,-14.902557066973175,28044.90150339972,242.85805235835767,-5.124784775972379,0.0094017441071599,5.60779435071363,625.9983263132058,250,14.31439796467653,-4.051726166137272,13.792714517165326,13.55527731645633,0.237437200708996
494,3032.0877615240865,1369.7056232970651,276.5125594196474,-14.674711062259448,27389.401844759297,239.2950499687132,-5.099106347896307,0.0094855169610336,5.510658127469986,625.9983263132058,250,14.340076392752604,-4.240250702815913,13.8183929452414,13.366752779777688,0.45164016546371144
211,2666.822941787156,609.0341791061185,276.6274853347997,-14.724252281369916,27113.41893064353,242.38666030947263,-5.0881106893766574,0.0097058654893784,5.671131773288376,625.9983263132058,250,14.351072051272252,-4.0849416034135375,13.829388603761048,13.522061879180065,0.3073267245809834
331,1255.9691148704767,962.5888986583336,276.5807297661793,-14.929139902849789,26858.01681604964,244.22750615934297,-5.0778348318355695,0.0098725756727781,5.77338555175787,625.9983263132058,250,14.36134790881334,-4.122013736984072,13.839664461302135,13.484989745609528,0.35467471569260667
588,445.4258806816119,1709.8300408508987,276.4726029741373,-15.04892581453047,25973.838161881373,256.90236986746936,-5.041490303814134,0.0107384554114319,6.378693060532191,625.9983263132058,250,14.397692436834776,-4.349791191055462,13.876008989323571,13.257212291538139,0.6187966977854327
499,647.6747932413285,1385.0105386184323,276.5202440769639,-15.018503228785445,25922.086774334253,248.12460893246,-5.03932487854035,0.0103922531493373,6.01946222172657,625.9983263132058,250,14.39985786210856,-4.179684305227126,13.878174414597355,13.427319177366474,0.45085523723088095
74,2596.3879844105622,232.73682819619785,276.6838764444004,-14.7328287647363,25783.71374303189,241.1774274290356,-5.033513655544012,0.0101554933307645,5.737511161253787,625.9983263132058,250,14.405669085104895,-4.005525534662128,13.883985637593693,13.601477947931473,0.2825076896622196
276,707.4023010279908,807.8726767137513,276.6061205978889,-15.007571949904994,25527.39188155741,256.0170938468787,-5.022666091974774,0.0108886078170159,6.378085121522442,625.9983263132058,250,14.416516648674136,-4.2011196136754405,13.894833201162932,13.40588386891816,0.488949332244772
268,1498.2648085336598,777.5466853320123,276.60731156927574,-14.89345617239782,24781.563860353723,237.54577816133963,-4.990471751831203,0.0104070692553171,5.671898800392375,625.9983263132058,250,14.448710988817709,-4.10664772194937,13.927027541306503,13.500355760644231,0.4266717806622715
11,782.7787023506735,40.84826280216097,276.72024799858974,-14.993538045215548,24450.08683022007,275.06851591123086,-4.975850992778664,0.0122143487587007,7.2153019554179325,625.9983263132058,250,14.463331747870246,-3.964151335340152,13.941648300359041,13.64285214725345,0.2987961531055916
133,787.7875699239327,373.1954984051728,276.6706403392198,-14.994201135209224,24196.81982146669,241.7500810568798,-4.964545704764222,0.0108472131850401,5.900282487558545,625.9983263132058,250,14.474637035884689,-3.987219620416236,13.952953588373482,13.619783862177366,0.3331697261961164
42,1981.752818844683,124.11298431016196,276.70270245106747,-14.821019333562507,24018.230540058,233.4270250932491,-4.956502501079221,0.0105516399603652,5.565471077113261,625.9983263132058,250,14.482680239569689,-4.459386134713657,13.960996792058484,13.147617347879944,0.8133794441785405
14,2649.62843593622,44.18359625400623,276.7117523024765,-14.724347374934876,23918.38164453813,250.35432577819248,-4.951979456470367,0.0113640502746745,6.276995986359498,625.9983263132058,250,14.487203284178545,-4.118733750549196,13.965519836667339,13.488269732044404,0.47725010462293405
167,823.3070958919673,468.6766866804321,276.6562435689748,-14.989476518569516,23419.447990634653,242.7025372722004,-4.929091614058435,0.0112514242360367,6.006050045052713,625.9983263132058,250,14.510091126590474,-4.128642657190061,13.98840767907927,13.478360825403541,0.5100468536757283
