ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst
315,291.1822322671278,574.9661316063165,276.64263198897805,-15.066599390063287,2549.3863705787007,22.478760872498537
316,1349.576964623405,577.5840605405867,276.6377670247562,-14.914066965117254,5544.90519965483,21.635114707964323
317,772.6587772538588,579.3308415376201,276.63994748398045,-14.997232220133167,27225.63704084143,19.907404895644042
318,1953.6075282036263,578.2434557093388,276.6351071298421,-14.826981742490794,1872.0318749899816,22.814066923743248
319,1262.0777414908862,580.1103959878784,276.63776074577265,-14.926691022602041,2845.6736887039588,22.35938727573892
320,1404.7528122028225,580.22944267447,276.6371386937798,-14.906123679549532,2636.695343970023,22.442200140954835
321,795.3140964526613,583.4182651326366,276.63924184824555,-14.993983833943123,1820.0271565507574,22.844655351371046
323,676.2029920324251,586.7351111204047,276.6392502245777,-15.011163918867968,746.4910691930345,23.812288480889123
324,2325.9035671142933,596.8756175289847,276.6307475766504,-14.773371562031784,1690.6670670461754,22.92470478917372
325,2735.019022332335,597.0009099130782,276.6289887665625,-14.714365356082109,3860.0770555714553,22.028360086117633
326,505.7810491673314,596.647414250661,276.63849067500485,-15.035764433812318,1166.6678712557841,23.327481926576127
327,989.0366307863286,602.4269175912586,276.63558680414764,-14.96614062812292,7921.170602348378,21.247876604141485
328,2398.802022277874,602.2499348742726,276.62963649506287,-14.76288056088511,2020.8695316533485,22.731004331301072
329,1298.0846516013341,604.1296905934884,276.63402533671405,-14.921599615674673,1182.8044160168429,23.31256767842601
330,1736.7858307466959,604.46982857842,276.63211604493193,-14.85835397010057,3993.58426502144,21.991442890376284
331,641.7823064164704,606.6030001364094,276.63643090602324,-15.016206019425923,1018.9975383666388,23.474417184517502
332,809.0050796478704,606.5237937894944,276.6357364518756,-14.992105564349036,6258.825721176625,21.503617875016488
333,2666.846313483322,609.0624030913401,276.6274810282796,-14.724249028285113,11885.176798026827,20.807335905523303
334,2452.2360316998625,612.5348220252275,276.6278760856927,-14.75521702786108,8039.773307103162,21.23174051326113
335,594.8225532570916,615.107396148054,276.635360089097,-15.023008396277291,5893.825763356108,21.56885678957478
336,845.7548981949429,615.4720753655035,276.6342460442797,-14.986845714141634,1092.400652743163,23.39889514424971
337,2485.4418179765257,614.4774811512252,276.62744532018905,-14.750436004108812,29348.661850193588,19.825879260644815
338,1249.6769649426299,618.5533115285474,276.63207860735946,-14.928637264576263,1337.8593481019852,23.17882387777552
340,1801.572961061109,622.3170620901602,276.62917976394004,-14.849086682577882,2403.0915822326133,22.542924216288775
341,979.9355226621556,625.042132299802,276.6322512108098,-14.967545451813574,4588.345309491524,21.840709785244165
342,1018.7302018509714,624.5761180546697,276.63215677083355,-14.961951816781568,64055.726643818205,18.97845511627402
343,558.9883659274504,631.0063276054701,276.63313875110373,-15.028237582523923,1533.7565467300446,23.03045894794527
344,1705.6981890903946,628.8712318146066,276.6286086938228,-14.862937285193475,1610.011742415998,22.97777741289259
345,356.15668262982007,633.4617390610268,276.6336276896919,-15.057476096631635,18413.652442142105,20.3320001677288
346,224.3195912988714,634.302123460903,276.63405786819953,-15.07647612971092,4415.6352307626585,21.882367047269717
347,842.9820038307631,634.174594548832,276.63146723083327,-14.987322160785768,828.2617001574399,23.699431072903238
348,1239.2026874763633,634.75844868036,276.629705530267,-14.930213940035754,1904.063955764519,22.79564619206167
349,2347.4113804614854,638.2429227599647,276.62448887078585,-14.770442102213364,2957.1795863678417,22.31765577275886
350,1376.2329838019953,648.1511061064591,276.62712809448675,-14.910515600618533,1246.9170615264447,23.255256103138706
351,1462.2181064996455,651.2415749784656,276.62630328826566,-14.898132640392681,2237.8487729035915,22.62027318451089
352,618.0154389044814,652.3099601307553,276.6297106728169,-15.019818403854583,1495.948944489719,23.057558092512657
353,713.1998263470158,656.4516411988087,276.62869108647635,-15.006117933509003,2207.062859398575,22.635313265462436
354,1408.9898459653687,656.7191204042622,276.6257114812613,-14.90582872507881,18179.153904087398,20.345915855727178
356,885.9282617206818,663.4498807715552,276.6269178780213,-14.98125258013726,710.36642198552,23.866143959753202
357,1431.0120001275873,666.2891225439478,276.6241908484756,-14.902693458264148,91800.29099923743,18.587739876978656
358,1739.2945172327095,665.6348112589437,276.62298357334214,-14.858245490350052,1842.613952062813,22.831264133511404
359,2002.3921570560417,666.8234676469318,276.6216914981388,-14.820314921530025,3351.799120057469,22.18165506515023
360,527.5124111050277,666.3886734370536,276.6279913696942,-15.032918225662199,2126.0259702536787,22.67592860843088
363,746.159928665342,679.5547038879134,276.62510468890486,-15.001462410392389,43026.77881297211,19.410502936750014
364,889.792721041781,681.9802743721312,276.62413676543684,-14.980771594526878,5850.80624161748,21.57681073162022
365,2755.4420636666837,682.5760151250912,276.6161464982094,-14.711777139024726,4717.866205602448,21.810485970361512
366,451.5029077942539,684.8913394529134,276.6255504392482,-15.043946953248108,10581.000010032178,20.933533234682795
367,1956.373552858754,686.464858407511,276.6189576723335,-14.827031908534362,1271.1714682949387,23.23433968048073
369,276.4570270223413,686.6003535170162,276.6260325644962,-15.06917699969361,5731.07278973933,21.599260210629343
370,1550.513529464665,687.6541436036252,276.6204986075765,-14.885553701617319,1381.4467530199763,23.144014646748666
371,253.1337272928639,688.2068839846088,276.6258909673652,-15.072544146563072,1659.745584870274,22.944746216572227
374,507.14618804715224,692.2078150218113,276.62422412671674,-15.035958554607234,8397.638288649687,21.184457110817704
375,1630.2601566004423,694.8837234014735,276.61908294053694,-14.874086465863233,1614.8475012613926,22.97452123208315
376,1844.7103035202151,695.5367329796081,276.61807782442514,-14.843170026306476,29786.67171415005,19.809795074227544
377,1033.5262057979917,703.2489679218611,276.62035688660126,-14.960142329145787,422.9725545909605,24.429069551093537
378,1142.5851763449016,704.2676506164212,276.61974450080794,-14.944426903007711,28964.18864271204,19.840196603275153
379,1232.407686197568,703.8839426671955,276.6194224003169,-14.931477886472358,1935.2266936414017,22.77802040703829
380,1664.2097996101406,709.1188115823967,276.6168162298984,-14.869250585070725,10066.947572985337,20.987605504473287
382,799.4259392930537,711.509414083415,276.62011198675,-14.993916530387235,9688.926666921427,21.029160849551584
383,263.46574322419735,713.6669365572232,276.62204746067795,-15.071159102479418,1821.6606490645354,22.843681329337294
384,598.4090280549793,715.0108315819161,276.6204367168447,-15.02290019955556,1128.5791704706717,23.363519945461746
385,700.9816243989202,715.8480022550716,276.6198795858873,-15.00812179276206,1578.8134410231432,22.999022984057913
386,1985.9348671789387,715.7771352112075,276.6144614577441,-14.822890718408154,47621.872204909574,19.300333858567047
387,1426.0155953358324,716.5110975852178,276.61672081441526,-14.90362061910532,4520.010656890721,21.857001374793576
389,724.9772814754291,717.641288120689,276.6195108629588,-15.004670993383455,2221.8238948334765,22.628075938872964
390,852.3485129154922,717.8467829153739,276.6189432398302,-14.986315160527948,4445.629806675934,21.875016782661767
391,984.2932346781208,718.5201723043488,276.61828625566454,-14.967301053785402,1790.3270065440156,22.862519114388217
392,1075.1050503333338,722.1477225290579,276.617361877575,-14.954226823315398,4396.195356866992,21.887157563595704
393,1813.1395958250882,722.9095387063664,276.61412937450257,-14.847835122186778,5059.224525308746,21.73464013777674
394,1715.041642756073,723.4323035990076,276.6144664666189,-14.861980962463997,1486.1329899966222,23.06470583419314
395,1095.6450668892194,725.453454273161,276.61678201916294,-14.951279790055013,464.8169190758199,24.32664520231468
