RA,DEC,Fluxo,Mag_Inst,Mag_B_Calibrada
276.6634452697227,-14.80096057417139,3892.4037120810463,-2.9806946734696926,15.75543145750099
276.6692572782757,-15.003087829284967,2237.9187961405332,-2.379760788103799,16.356365342866884
276.66664635796803,-14.929373627719624,1721.5476315166452,-2.0949475863205205,16.64117854465016
276.6661449138778,-14.923302119965985,4331.297242692432,-3.0966949507081614,15.63943118026252
276.66438043648856,-14.870574818713957,2909.51780816495,-2.6647025275843648,16.071423603386318
276.6593180049017,-14.691877349671431,2538.113360326024,-2.5164275162790894,16.21969861469159
276.6662458255859,-14.93272835854512,3473.8196836747447,-2.857168157511352,15.878957973459329
276.6682120772702,-15.01007384659129,4869.599197333948,-3.2238830212181684,15.512243109752514
276.66922321015124,-15.068832958817202,3084.9698107014046,-2.7282772743565546,16.007848856614128
276.6640020141205,-14.921102510149003,4521.450112499864,-3.1433443368393243,15.592781794131358
276.6636777668115,-14.91597944558631,9596.199368124217,-3.960398133764677,14.775727997206005
276.6676065771191,-15.055150306708718,845.2577030515822,-1.322622821553737,17.413503309416946
