ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime,Mag_Inst_R,Mag_Ap_B,Mag_Ap_R,Cor_B_R,Mag_R_Intrinseca,Cor_BR_Intrinseco
276,2936.024491370036,535.1494747180338,276.64395621408613,-14.666959704878916,50910.51161194517,281.2080934658109,-4.8216405275126615,0.005996946748502,4.248347012311862,993.1466590310956,600,-5.572840066708399,13.178896211276752,12.129495740743032,1.0494004705337208,9.868310240177822,-0.6899729914395172
587,1661.514453767273,1202.5232234025798,276.5498167583951,-14.853524853288397,49869.91994823102,279.351749890639,-4.799218551751956,0.0060816659655982,4.248347012311862,993.1466590310956,600,-5.79141322294565,13.201318187037458,11.91092258450578,1.290395602531678,9.64973708394057,-0.4489778594415599
543,153.7575242716684,1102.6579670482968,276.5710962648976,-15.070873357388454,49719.77919255471,279.08288985762954,-4.795944852179511,0.0060941600795323,4.248347012311862,993.1466590310956,600,-5.816276882405399,13.204591886609903,11.886058925046031,1.3185329615638715,9.624873424480821,-0.4208405004093665
628,481.8188096657584,1297.0813604140724,276.54065368569246,-15.02425928310342,49713.73774399754,279.0720658946872,-4.795812916396932,0.0060946642857978,4.248347012311862,993.1466590310956,600,-6.171558186436196,13.20472382239248,11.530777621015233,1.6739462013772481,9.269592120450023,-0.0654272605959898
632,1557.212968344947,1302.547995786226,276.535317952773,-14.868986718551056,48816.26188414078,277.4594422665624,-4.776033174441146,0.0061708476815319,4.248347012311862,993.1466590310956,600,-5.282165121839792,13.224503564348268,12.420170685611637,0.8043328787366306,10.158985185046427,-0.9350405832366073
602,2369.166022455555,1231.811180674658,276.54243187012537,-14.751545527905355,48504.97460109607,276.89791407633817,-4.769087577815415,0.0061978810995168,4.248347012311862,993.1466590310956,600,-5.8816593888672415,13.231449160973998,11.820676418584188,1.4107727423898098,9.559490918018978,-0.3286007195834282
19,2276.7725833401364,46.45398685863566,276.71979378142044,-14.760035459084014,48020.41495884536,276.0215483935565,-4.758186645556975,0.0062406081944046,4.248347012311862,993.1466590310956,600,-5.509581616753602,13.242350093232439,12.192754190697828,1.0495959025346107,9.931568690132618,-0.6897775594386273
383,1019.357352281823,753.1450809716729,276.6196867498598,-14.944401653044164,47164.5660529224,274.46684002198424,-4.73866148148934,0.0063180619085417,4.248347012311862,993.1466590310956,600,-5.4379879534785225,13.261875257300073,12.264347853972907,0.9975274033271653,10.003162353407697,-0.7418460586460727
668,906.8322567526576,1367.3392110801865,276.52837376604026,-14.963152391211736,46263.382311666384,272.8202018370294,-4.717715326104219,0.0064024910919617,4.248347012311862,993.1466590310956,600,-5.583307755996691,13.282821412685195,12.11902805145474,1.1637933612304554,9.85784255088953,-0.5755801007427825
356,234.6638918577672,682.24500721437,276.63362351364896,-15.057472996646364,45195.5628792058,270.8561298880586,-4.692361373034678,0.0065065789977087,4.248347012311862,993.1466590310956,600,-5.845470814178587,13.308175365754735,11.856864993272843,1.4513103724818919,9.595679492707633,-0.28806308949134607
159,1668.5588061241815,342.1604023073042,276.6782952931083,-14.849001626033724,45074.22000054817,270.6320384198428,-4.689442424263607,0.0065186974751609,4.248347012311862,993.1466590310956,600,-5.252717502727002,13.311094314525807,12.449618304724428,0.861476009801379,10.188432804159218,-0.877897452171859
482,1037.998205588635,955.6780037879756,276.5893408239882,-14.942534071162278,44740.528474334686,270.0148305057812,-4.6813746482150975,0.0065523388184449,4.248347012311862,993.1466590310956,600,-6.008367370143004,13.319162090574316,11.693968437308426,1.6251936532658906,9.432782936743216,-0.11417980870734734
325,650.2386922313995,628.3984496438853,276.6399067623154,-14.9972086524474,44529.30827303266,269.62341977610873,-4.676236745961794,0.006573875907886,4.248347012311862,993.1466590310956,600,-5.388751148723436,13.32429999282762,12.313584658727994,1.0107153340996256,10.052399158162784,-0.7286581278736124
604,1288.6435035142654,1245.8018187193134,276.5449293321221,-14.90752484014693,43454.23400649289,267.6223350642169,-4.6497021209433615,0.0066865191809802,4.248347012311862,993.1466590310956,600,-5.426048828067163,13.350834617846052,12.276286979384267,1.0745476384617856,10.015101478819057,-0.6648258235114524
26,1860.31361362418,63.51752670469858,276.7190764328845,-14.820192528591155,40420.93819479813,261.8939067896182,-4.571137847885636,0.0070344288702848,4.248347012311862,993.1466590310956,600,-5.301081763326461,13.429398890903778,12.401254044124968,1.02814484677881,10.140068543559758,-0.711228615194428
68,1632.228134570981,152.7127098858686,276.70675191101844,-14.85347392379007,39862.066650117806,260.82474359011434,-4.556021401439483,0.0071039323324936,4.248347012311862,993.1466590310956,600,-5.760872328794835,13.44451533734993,11.941463478656594,1.5030518586933361,9.680277978091384,-0.23632160327990182
855,491.2659743507852,1865.5860228270587,276.45562530598085,-15.025207482658404,39195.53217489633,259.5438544709302,-4.537713287614167,0.0071892572230353,4.248347012311862,993.1466590310956,600,-6.169102922564354,13.462823451175247,11.533232884887076,1.9295905662881712,9.272047384321866,0.19021710431493322
857,217.4155750787981,1873.10516334647,276.45562524994034,-15.064806000241704,39158.35431854089,259.4722230553243,-4.536682953332203,0.0071940968274496,4.248347012311862,993.1466590310956,600,-5.457474442669374,13.46385378545721,12.244861364782055,1.2189924206751552,9.983675864216845,-0.5203810412980827
424,1968.6903179019084,839.7629571100928,276.6026815625688,-14.807717818677505,38557.48624954169,258.31176215626107,-4.519893654990083,0.0072735312244684,4.248347012311862,993.1466590310956,600,-5.164157620062813,13.48064308379933,12.538178187388617,0.9424648964107138,10.276992686823407,-0.7969085655625241
80,1857.3800498558055,172.8090551363441,276.70276660924986,-14.82106104927705,36467.47587070969,254.23405768983977,-4.459386134713657,0.0075689888001148,4.248347012311862,993.1466590310956,600,-5.679219510470568,13.541150604075757,12.023116296980863,1.5180343070948936,9.761930796415653,-0.22133915487834432
559,2805.431124249887,1127.8530082871166,276.55607822774914,-14.688209709292284,36277.890762540745,253.86092842592348,-4.453726945919348,0.0075973769201768,4.248347012311862,993.1466590310956,600,-5.444870279069044,13.546809792870066,12.257465528382387,1.2893442644876796,9.996280027817177,-0.45002919748555836
660,2104.4811395959964,1358.1685437309875,276.52469432436976,-14.79024204404658,36248.3442281764,253.80272742212108,-4.452842307585002,0.0076018264290263,4.248347012311862,993.1466590310956,600,-4.883064565100242,13.547694431204413,12.819271242351189,0.728423188853224,10.558085741785979,-1.010950273120014
58,1168.883501440404,133.88824998844285,276.7115827050643,-14.920289727115309,36133.56754117645,253.5765126345647,-4.449398980213815,0.0076191762535934,4.248347012311862,993.1466590310956,600,-5.203002920892028,13.5511377585756,12.499332886559401,1.0518048720161985,10.238147385994191,-0.6875685899570394
531,712.7656651298337,1073.8539188148093,276.57305420007486,-14.98998795102761,35854.17117784999,253.02500152471316,-4.44097109302851,0.0076618489601313,4.248347012311862,993.1466590310956,600,-5.405270508418697,13.559565645760905,12.297065299032733,1.2625003467281726,10.035879798467523,-0.47687311524506537
160,583.7582108125059,343.940952704099,276.6827158582372,-15.005656696044992,35755.472251915315,252.82988840452865,-4.437978170288415,0.0076770740967095,4.248347012311862,993.1466590310956,600,-6.10336136194592,13.562558568501,11.59897444550551,1.9635841229954902,9.3377889449403,0.2242106610222523
250,422.8309483475706,480.7072933547863,276.66295776110303,-15.029463536109157,35596.08145986253,252.5144781563893,-4.433127353943204,0.0077018300242829,4.248347012311862,993.1466590310956,600,-5.214034071525296,13.56740938484621,12.488301735926134,1.0791076489200755,10.227116235360924,-0.6602658130531625
402,631.4094216549644,789.153326288437,276.61595594867947,-15.000582374282637,35455.03527759074,252.23504018340083,-4.428816678620155,0.0077239123013989,4.248347012311862,993.1466590310956,600,-5.043778048244091,13.571720060169259,12.658557759207339,0.9131623009619201,10.397372258642129,-0.8262111610113179
589,2007.9711620528765,1205.6831510638212,276.54787262170805,-14.803543255887863,34268.08354251448,249.87109428912652,-4.391846416543637,0.0079165514678735,4.248347012311862,993.1466590310956,600,-5.54407759569084,13.608690322245778,12.15825821176059,1.4504321104851883,9.89707271119538,-0.28894135148804967
819,324.04139420519056,1756.5924056827268,276.4726081157576,-15.04892478867152,32966.11177435616,247.2520818781659,-4.349791191055462,0.0081429556246284,4.248347012311862,993.1466590310956,600,-5.332505108665325,13.650745547733951,12.369830698786105,1.2809148489478464,10.108645198220895,-0.4584586130253916
695,2035.0637133911048,1427.1161612888818,276.51469386660534,-14.800538407889787,32110.4464271029,245.51563421874783,-4.321237732902617,0.0083012338267059,4.248347012311862,993.1466590310956,600,-5.086056774145844,13.679299005886797,12.616279033305586,1.0630199725812108,10.355093532740376,-0.6763534893920271
